index,movie_id,movie_name,genres,overview,original_language
38,80,愛在日落巴黎時,"[{'id': 18, 'name': '剧情'}, {'id': 10749, 'name': '爱情'}]",九年前，傑西（伊森霍克）與席琳（茱莉蝶兒）在火車上相遇，在維也納共度一晚，在日出前定下半年之約後各自離去，但是卻從此失去與對方的聯繫。九年後，傑西帶著以這段邂逅寫成的書來到巴黎，就在他開新書記者會的同時，席琳出現了。日落之後就要撘趕著搭飛機的傑西，利用留在巴黎最後的幾個小時，拉著席琳在咖啡館中、巴黎街頭與塞納河上，彷彿停不下來似的說著話，想用最短的時間知道對方這九年來的境遇。兩人這時好比站在凌虛御空的鋼索上，似乎必須趁這個機會作出某種重大的人生決定，卻又好像只是兩個再次相逢彼此投緣的心靈舊識，永遠有聊不完的話題。日落時分即將來臨，離傑西飛機起飛的時間越來越接近了…，兩人是否會做出改變彼此今生的決定？！,en
39,81,風之谷,"[{'id': 12, 'name': '冒险'}, {'id': 16, 'name': '动画'}, {'id': 14, 'name': '奇幻'}]",該作品背景設定在未來，千年前世界的產業文明達致巔峰後，經歷一場稱為「火之七日」的戰爭而毀於一旦。世界被一種由菌類構成，名叫腐海的新生態體系所掩蓋，然而只有巨型昆蟲能夠適應其中，人類們生活在僅存的小面積土地上，在面對巨型昆蟲和會釋放瘴氣的腐海森林包圍威脅下積極求存。「風之谷」是一個靠海的小王國，因為海風的庇護不被腐海森林的孢子侵入而得以保持原貌。小王國的公主娜烏西卡是一位善良、聰明及勇敢的16歲女孩，擅於駕馭噴氣式滑翔翼，能知道風及御風，還擁有和王蟲溝通的能力。一架搭載著千年前火之七日戰爭中，毀滅大地一切的生化武器「巨神兵」的多魯美奇亞運輸機不幸墜毀於風之谷，之後風之谷和娜伍斯嘉捲入了爭奪巨神兵的戰爭旋渦中。,ja
40,82,邁阿密風雲,"[{'id': 28, 'name': '动作'}, {'id': 80, 'name': '犯罪'}, {'id': 53, 'name': '惊悚'}]",黑白警探拍檔瑞卡度陶布斯（傑米福克斯飾）以及桑尼柯克特（柯林法洛飾），奉命臥底調查一起害死數名聯邦調查局臥底探員的緝毒行動，希望能夠破獲提供毒品的販毒走私集團，並逮捕藏身在幕後的大毒梟。他們在臥底調查行動中，遇到一名美艷中國女子伊莎貝拉（鞏俐飾），她專門負責為這個組織龐大、全球化的販毒/走私集團處理洗錢以及金錢投資的工作。風流倜儻的浪子桑尼柯克特起先是為了接近集團核心和伊莎貝拉約會，沒想到他們倆竟然真的愛上對方，而桑尼則游走在黑白兩道的危險邊緣，最後必須做出痛苦的抉擇。至於瑞卡度陶布斯則在臥底調查行動總算有了進展的時候，發現對方也對他們起了疑心並派人綁架他的女友，同時也是他在警局的同事楚蒂（娜歐蜜哈瑞絲飾），這時瑞卡度和警方以及各執法單位被迫立即採取行動，希望能及時救出被挾持為人質的楚蒂，同時一舉逮捕策劃這項毒品交易的嫌犯。瑞卡度和桑尼臥底行動中為販毒集團運送毒品到南邁阿密，他們在執行臥底行動時必須游走在法律邊緣，有時候必須違背他們信奉的執法原則，這也是他們最大的內心掙扎。除了兩位男主角金獎影帝傑米福克斯和柯林法洛以及兩位女主角鞏俐及娜歐蜜哈瑞絲之外，《邁阿密風雲》一片的演員陣容堅強，包括飾演聯邦調查局主管的西亞朗辛德斯；飾演警局分隊長的貝瑞夏巴卡亨利（《落日殺神》）；飾演警探吉娜的伊莉莎白羅利葛茲（《絕命戰場》）；飾演販毒集團中間人的約翰奧提茲（《緝毒特警》）以及飾演藏身在幕後的大毒梟的路易托薩（《不看你的眼》）。,en
41,83,顫慄汪洋,"[{'id': 18, 'name': '剧情'}, {'id': 53, 'name': '惊悚'}, {'id': 27, 'name': '恐怖'}]",根據真人實事改編，兩名潛水員蘇珊（BlanchardRyan飾）與丹尼爾（DanielTravis飾），在一次例行潛水時，發現自己誤入鯊魚聚集的危險海域，然而接送他們的遊艇早已離開，陷入孤立的兩人，要如何在茫茫大海中活下去？,en
42,85,法櫃奇兵,"[{'id': 12, 'name': '冒险'}, {'id': 28, 'name': '动作'}]",二戰期間，希特勒在世界各地召集考古學家尋找「失落的約櫃」——聖經中引導希伯來人與上帝交流的聖物，希特勒欲借其來護佑納粹的戰爭。為了使希特勒的計劃破滅，印第安那瓊斯博士（哈里遜福特飾）奔赴尼泊爾，一邊奮力挖掘蛛絲馬跡，一邊還要與無孔不入的納粹分子周旋。憑借著過人的智慧和異於常人的膽量及大無畏的勇氣，瓊斯終於在羅馬找到了指示約櫃位置的太陽手杖，繼而發現了約櫃。就在大功告成之際，納粹軍卻侵吞了勝利果實，還將瓊斯等人留在了蛇穴裏！但是無往不勝的瓊斯總是有辦法死裏逃生，並狠狠地還以顏色！,en
43,87,魔宮傳奇,"[{'id': 12, 'name': '冒险'}, {'id': 28, 'name': '动作'}]",本片曾獲得奧斯卡最佳特效、英國金像獎最佳特效，為哈里遜福特主演的印第安瓊斯系列，是《法櫃奇兵》的前傳。故事背景設定在1930年代的亞洲，這次他為了拯救數百名被邪教奴役的幼童，又再一次使出渾身解數展開他精彩的冒險考古之旅！值得一提的是，史蒂芬史匹柏和女主角凱特卡普蕭因為本片相戀而結婚。,en
44,88,熱舞17,"[{'id': 18, 'name': '剧情'}, {'id': 10402, 'name': '音乐'}, {'id': 10749, 'name': '爱情'}]",由珍妮佛葛蕾和派屈克史威茲演出，片中有許多熱舞場面，壓軸歌曲「TheTimeofMyLife」獲得了奧斯卡最佳歌曲。一位十七歲的少女「寶貝」和家人到紐約州避暑勝地卡茲奇山度假，在因緣際會之下，經由舞蹈表演，她認識了一位舞者，在學習過程中，和他陷入熱戀，少女開始了解到熱舞的刺激與魅力﹍﹍,en
45,89,聖戰奇兵,"[{'id': 12, 'name': '冒险'}, {'id': 28, 'name': '动作'}]",故事背景設於1938年印弟安那瓊斯與父親依據筆記上的記載，尋找傳說耶穌於最後晚餐所用的聖杯。由於傳說中的聖杯有治癒任何傷口的神奇功效，引起了德國納綷的覬覦，特別派出了美豔女間諜艾莎薛尼德博士，利用美色與苦肉計迫使瓊斯交出筆記。瓊斯父子發現艾莎的企圖後，費盡心思將筆記奪回，前往聖殿取聖杯，不料納綷尾隨在後，並槍傷瓊斯的父親，一番苦戰之後才逃離納綷的糾纏。原以為無事的瓊斯急忙以聖杯舀水治癒父親，卻沒想到艾莎出現面前要搶奪聖杯…….,en
46,90,比佛利山超級警探,"[{'id': 28, 'name': '动作'}, {'id': 35, 'name': '喜剧'}, {'id': 80, 'name': '犯罪'}]",以說話速度超快和表演誇張著稱的黑人諧星艾迪莫菲主演過不少相當賣座的影片，其中既能充分發揮他的特長，又能以突出的性格使觀眾留下深刻的印象的佳作之一，就是《比佛利山超級警探》。這部片子在人物塑造的成功與喜趣及動作有極好結合兩方面的高水準成績，使影片在市場上大獲成功。後來更發展成一個系列，還拍了兩部續集，大概完全依第一集的樣子畫葫蘆，所以都沒有更勝於藍的成績。,en
47,91,無糧之地,"[{'id': 99, 'name': '纪录'}]",,es
48,93,桃色血案,"[{'id': 80, 'name': '犯罪'}, {'id': 18, 'name': '剧情'}, {'id': 9648, 'name': '悬疑'}, {'id': 53, 'name': '惊悚'}]",一樁神秘的兇殺案，身為律師的貝克（JamesStewart飾）要如何抽絲剝繭，找出真正的兇手呢？律師貝克正在追查一樁兇殺案，當事人梅森中尉（BenGazzara飾）和他那自稱被死者強暴的太太（LeeRemick飾）對真相有所隱瞞，死者邦尼和他們夫妻倆到底有何秘密？貝克能查到線索，找出事實的真相嗎？,en
49,95,世界末日,"[{'id': 28, 'name': '动作'}, {'id': 53, 'name': '惊悚'}, {'id': 878, 'name': '科幻'}, {'id': 12, 'name': '冒险'}]",《世界末日》描述美國太空總署發現一顆德州大小的隕石正朝地球方向而來，並將在18天之內撞上地球，為了阻止隕石造成人類的毀滅，太空總署想出的方法是派人登陸隕石的表面，並鑽洞貫穿至隕石的地心，放入核彈引爆，使之在撞上地球前就先在太空中毀滅，而布魯斯威利飾演的就是身負此重任的鑽油井工人的工頭，而班艾弗列克不但是他的屬下，同時也是布魯斯威利女兒（麗芙泰勒飾演）的男朋友，為了完成此項訓練，兩人同時接受太空總署的訓練，一夕之間從鄉巴佬成為太空人及救世英雄。,en
50,96,比佛利山超級警探2：轟天雷,"[{'id': 28, 'name': '动作'}, {'id': 35, 'name': '喜剧'}, {'id': 80, 'name': '犯罪'}]",1984年導演馬丁布瑞斯特所執導的《比佛利山超級警探》相當賣座，讓艾迪墨菲順理成章地成為票房保證的搞笑天王，片中那個追緝友人命案的年輕底特律警探角色儼然已成了墨菲的註冊商標，也讓他獲得第三次的金球獎提名。而這一次，由湯尼史考特執導續集。警局裡的隊長（雷尼考克斯）因偵辦高階搶案而喪生，於是這名底特律警探（艾迪墨菲）便前往洛杉磯深入調查。勇猛機智卻又搞笑的他，做事從來不按牌理出牌，這次又會如何勇闖敵窟，痛扁那些大壞蛋呢?,en
51,97,電子世界爭霸戰,"[{'id': 878, 'name': '科幻'}, {'id': 28, 'name': '动作'}, {'id': 12, 'name': '冒险'}]",影史首部運用電腦動畫拍攝的電影。電腦程式不斷進化造成災害，唯一解救之道就是化身為程式，潛進電腦與之對抗！一個電腦公司開發了高明的程式，但中央控制程式卻不受人類操控，反而想要掌控世界，電腦公司員工艾倫（BruceBoxleitner飾）找來昔日同事好友、電腦天才富林（JeffBridges飾）幫忙，潛進公司要破解中央控制程式的運作。沒想到，富林卻意外被吸入電腦當中，他與艾倫所創造出來的程式TRON必須並肩作戰，並且尋求脫離電子世界的方法。本片由迪士尼於1982年推出，是影史上首部運用電影動畫拍攝的電影，也是影史上的首位數位角色，將電腦程式擬人化並結合遊戲等內容。片中許多畫面都是手繪輔助完成，據說花了約五十萬張賽璐璐片，台灣的宏廣公司負責了大部份製作，完成這部影史上極具象徵意義的科幻冒險作。,en
52,98,神鬼戰士,"[{'id': 28, 'name': '动作'}, {'id': 18, 'name': '剧情'}, {'id': 12, 'name': '冒险'}]","大將軍一夕之間成為奴隸，被訓練為競技場鬥士，他在競技場上對抗羅馬帝國""羅馬帝國大將軍麥柯希穆（羅素克羅飾）率兵出征，所向皆捷，凱旋而歸。在外征戰三年的麥柯希穆，一心只想返家與家人團聚，皇帝病危召見，想把王位傳給他，皇儲康莫德斯見到此景，憤而暗中派人抄了麥柯希穆的家。老皇帝駕崩，康莫德斯登基，死裡逃生的麥柯希穆成為一名奴隸，被訓練成為競技場上的鬥士。麥柯希穆曾經為了羅馬帝國的光輝榮耀而戰，如今競技場成為他的戰場，他征戰的目的改變了，他在競技場上勇猛搏鬥，為了製造機會接近康莫德斯，替妻兒報仇。然而所向無敵的麥柯希穆竟然成了人民心目中的英雄，受百姓崇拜，他所凝聚的氣勢，點燃了羅馬帝國滅亡的導火線。",en
53,99,我的母親,"[{'id': 35, 'name': '喜剧'}, {'id': 18, 'name': '剧情'}]",有一句古老的希臘諺語說，女人只能用淚水洗滌過雙眼，才能更看得清楚世事。這句諺語，對馬努薇拉而言卻未必是真。那夜，她的兒子艾斯提本車禍身亡，馬努薇拉獨坐在醫院長廊，痛哭至淚水流盡，徹底乾涸。但是她眼前的未來，卻仍然晦暗不明，馬努薇拉望著兒子的屍體，任憑她的回憶與現實，相互交織消失於黑暗裡．．．清晨，她仍待在醫院裡遲遲不忍離去。打開兒子隨身攜帶的筆記本，發現筆記本上最後一頁寫著『．．有天早晨，我偷偷進了母親臥室，突然發現一疊被剪成一半的照片，照片上被剪去的那一半，我想應該是我的父親。看不到他，一股非常強烈的感覺向我襲來──我的人生有缺憾，就如照片失去的那一半！我渴望可見到我的父親，我不在意他是誰，或者他曾對母親做過什麼。沒有人！沒有人能剝奪我對他的這種感覺。』馬努薇拉從未曾告訴艾斯提本，他的父親是怎麼樣的人，當艾斯提本問起，她總是說：『你父親在你出生前就死了。』她是如此不願去回憶往事，但是為了她死去的兒子，馬努薇拉決定離開馬德里，到巴塞隆納尋找艾斯提本的父親。她想要告訴艾斯提本的父親，即使他們的兒子從未見過這個父親，但是艾斯提本生前所寫下的話語，卻充滿了對父親的想像與渴望。也是因為兒子的遺願，才能驅使她再度前去尋找他。當與艾斯提本的父親重逢時，馬努薇拉想告訴他，十八年前當她離開他時，她已經有了身孕，之後她為他們生下一個兒子，他可以是稱職的父親。但是如今已經沒了機會，因為他們的兒子，在不久之前因為車禍身亡了。馬努薇拉還想告訴他，他們的兒子叫做艾斯提本，正如他的生身父親一樣，但是那個英俊的艾斯提本如今已經改名叫做蘿拉！馬努薇拉就這樣去了巴賽隆納，尋找兒子的父親──蘿拉，要尋找擁有這樣名字的『男人』，本來就是一件很詭異的事，而這一段為兒尋父的路途，竟也開啟了一段令人匪夷所思的旅程．．．．,es
